doc_id,majortopic,sim,nbPrediction
26448,12,2,2.0
1347,12,2,17.0
28194,16,2,14.0
9255,1,2,0.0
5065,20,2,18.0
29695,100,2,20.0
1540,19,2,17.0
29835,1,2,0.0
14750,8,2,7.0
5406,12,2,10.0
25671,20,2,18.0
25165,2,2,20.0
17056,19,2,14.0
12761,1,2,0.0
16722,10,2,17.0
2044,100,2,20.0
4964,19,2,16.0
17482,20,2,18.0
13893,8,2,0.0
5375,19,2,17.0
4317,19,2,17.0
14173,20,2,18.0
17989,100,2,20.0
1532,3,2,2.0
28901,21,2,19.0
10929,13,2,11.0
11229,100,2,20.0
587,20,2,20.0
15966,19,2,17.0
21929,100,2,5.0
24355,20,2,18.0
17345,16,2,14.0
25589,20,2,18.0
29038,100,2,20.0
6088,20,2,18.0
15878,100,2,0.0
343,20,2,18.0
29211,19,2,2.0
21526,16,2,14.0
2547,19,2,17.0
20733,100,2,0.0
5239,2,2,2.0
22395,16,2,17.0
14598,19,2,8.0
28768,8,2,17.0
3258,19,2,17.0
5911,19,2,17.0
9140,21,2,6.0
16773,16,2,14.0
14144,15,2,13.0
566,1,2,0.0
27906,100,2,20.0
22137,16,2,14.0
9329,16,2,14.0
8145,20,2,18.0
24159,19,2,17.0
16853,100,2,18.0
14421,19,2,17.0
15696,20,2,18.0
16518,10,2,9.0
22479,16,2,14.0
17170,10,2,9.0
20603,12,2,13.0
18087,15,2,13.0
7830,1,2,0.0
15726,20,2,18.0
2834,6,2,5.0
26821,15,2,13.0
7499,100,2,17.0
17419,19,2,17.0
6560,3,2,2.0
23549,100,2,17.0
20463,1,2,20.0
21978,17,2,15.0
9053,12,2,10.0
14756,20,2,18.0
30560,20,2,18.0
22033,14,2,12.0
17337,19,2,14.0
13467,20,2,18.0
25053,6,2,20.0
21497,19,2,14.0
6481,20,2,18.0
18780,16,2,18.0
25449,16,2,17.0
19352,15,2,13.0
4771,100,2,20.0
1689,10,2,9.0
28998,19,2,2.0
26075,10,2,9.0
11654,19,2,17.0
4253,16,2,10.0
23088,19,2,17.0
26501,12,2,17.0
3363,12,2,10.0
10806,20,2,18.0
1099,20,2,18.0
30482,100,2,20.0
12589,18,2,16.0
7533,19,2,17.0
28476,10,2,9.0
30337,19,2,20.0
6594,19,2,17.0
868,2,2,18.0
21589,21,2,20.0
7114,100,2,20.0
24587,17,2,18.0
19440,10,2,9.0
68,100,2,20.0
7375,4,2,11.0
3064,19,2,17.0
28319,100,2,5.0
29903,12,2,10.0
17735,100,2,15.0
5335,19,2,16.0
7215,21,2,20.0
1028,17,2,15.0
20208,20,2,18.0
5805,16,2,14.0
22211,100,2,20.0
26715,19,2,14.0
20051,16,2,14.0
25607,19,2,14.0
24627,16,2,14.0
1980,19,2,17.0
13670,3,2,18.0
25539,100,2,8.0
10061,100,2,20.0
25842,16,2,14.0
18644,7,2,19.0
15853,10,2,9.0
27851,100,2,11.0
27980,100,2,8.0
28687,3,2,2.0
30103,12,2,1.0
18243,19,2,17.0
20655,7,2,6.0
12429,20,2,18.0
14268,6,2,5.0
1935,16,2,14.0
16713,9,2,8.0
25358,20,2,1.0
21489,16,2,18.0
16924,16,2,14.0
15437,16,2,14.0
20901,19,2,17.0
12514,9,2,8.0
30996,19,2,14.0
12196,20,2,18.0
12198,19,2,17.0
23940,100,2,20.0
21727,100,2,0.0
26994,10,2,9.0
14588,20,2,17.0
20990,19,2,14.0
1473,19,2,17.0
16441,3,2,2.0
13489,20,2,18.0
25104,20,2,1.0
14366,20,2,18.0
13069,1,2,0.0
19601,19,2,14.0
867,19,2,17.0
8587,15,2,7.0
23932,19,2,17.0
23790,20,2,18.0
10135,19,2,14.0
798,12,2,18.0
17548,19,2,10.0
23572,16,2,14.0
11613,19,2,17.0
10078,16,2,17.0
16937,16,2,0.0
3669,21,2,19.0
26308,100,2,20.0
29867,19,2,17.0
6127,16,2,20.0
11131,16,2,2.0
2521,20,2,17.0
2450,20,2,18.0
27772,19,2,14.0
9292,19,2,17.0
17928,16,2,17.0
21311,16,2,17.0
27545,20,2,18.0
6469,6,2,5.0
15954,2,2,1.0
26691,100,2,20.0
26460,19,2,10.0
13317,19,2,17.0
11525,14,2,20.0
30758,100,2,20.0
585,17,2,15.0
3236,19,2,17.0
18895,16,2,14.0
3932,19,2,14.0
10215,19,2,14.0
12012,19,2,20.0
23392,3,2,20.0
331,7,2,6.0
23788,16,2,14.0
18709,17,2,2.0
19778,19,2,17.0
14225,2,2,1.0
16907,16,2,14.0
7894,6,2,5.0
1630,2,2,2.0
14247,15,2,2.0
1673,100,2,20.0
24276,16,2,14.0
17097,12,2,8.0
9905,16,2,14.0
4013,16,2,14.0
19043,12,2,13.0
20987,16,2,14.0
7290,2,2,17.0
20912,16,2,17.0
22503,100,2,20.0
14109,1,2,0.0
15792,100,2,20.0
27290,2,2,1.0
27676,20,2,18.0
22066,16,2,17.0
25041,100,2,20.0
26819,19,2,17.0
8172,12,2,10.0
1246,14,2,20.0
21538,3,2,17.0
30880,1,2,0.0
21206,1,2,0.0
25398,20,2,18.0
6437,16,2,14.0
6851,10,2,9.0
11159,2,2,1.0
20808,16,2,14.0
16313,8,2,6.0
4298,19,2,17.0
13695,12,2,17.0
985,3,2,2.0
25489,16,2,14.0
13386,12,2,14.0
307,15,2,13.0
3083,19,2,17.0
6406,20,2,18.0
19266,1,2,0.0
19297,7,2,2.0
7006,19,2,17.0
15661,3,2,2.0
3820,3,2,18.0
17943,20,2,18.0
5197,12,2,10.0
13791,20,2,12.0
30871,16,2,18.0
899,17,2,13.0
16191,15,2,15.0
26231,100,2,17.0
26245,19,2,17.0
12437,100,2,20.0
11598,19,2,17.0
15565,16,2,14.0
4872,19,2,13.0
30704,20,2,18.0
11016,100,2,20.0
5037,19,2,17.0
9528,16,2,14.0
21294,16,2,14.0
18914,3,2,2.0
30678,20,2,18.0
21403,16,2,17.0
9271,19,2,17.0
29600,19,2,20.0
25364,16,2,18.0
4009,100,2,13.0
18328,12,2,20.0
28988,20,2,20.0
6239,20,2,18.0
30562,3,2,14.0
3120,20,2,18.0
4379,19,2,14.0
5186,3,2,2.0
28355,16,2,14.0
6884,20,2,18.0
23772,3,2,2.0
20065,19,2,17.0
194,7,2,7.0
24548,20,2,18.0
1634,100,2,20.0
15163,100,2,20.0
28242,20,2,1.0
21148,16,2,14.0
6577,14,2,5.0
21123,17,2,15.0
29536,15,2,20.0
3250,1,2,0.0
11353,2,2,17.0
24356,8,2,17.0
18404,5,2,4.0
12881,18,2,16.0
26835,16,2,10.0
4850,6,2,18.0
15220,15,2,13.0
9313,20,2,20.0
30749,19,2,17.0
18139,16,2,14.0
407,15,2,13.0
27721,17,2,13.0
27450,6,2,20.0
20631,8,2,7.0
16929,16,2,17.0
26767,2,2,1.0
20700,16,2,14.0
28387,2,2,20.0
23139,16,2,14.0
30220,19,2,6.0
12020,19,2,17.0
7781,19,2,14.0
9783,100,2,15.0
1300,16,2,17.0
16730,6,2,20.0
12216,1,2,20.0
4814,13,2,18.0
22673,15,2,13.0
21305,16,2,14.0
18288,19,2,17.0
2139,14,2,10.0
8427,19,2,14.0
18131,3,2,17.0
1186,19,2,17.0
24672,16,2,14.0
22361,19,2,17.0
5943,1,2,0.0
28302,100,2,20.0
10624,19,2,17.0
13842,20,2,20.0
14638,19,2,17.0
6407,19,2,17.0
27638,6,2,20.0
27939,21,2,19.0
8924,100,2,20.0
198,10,2,9.0
29357,8,2,7.0
30706,16,2,18.0
21668,100,2,20.0
22941,100,2,18.0
21009,16,2,14.0
14698,5,2,18.0
22340,100,2,0.0
15665,20,2,5.0
17180,16,2,14.0
50,1,2,1.0
11530,18,2,10.0
2659,19,2,4.0
27674,19,2,17.0
9153,12,2,17.0
2951,100,2,20.0
14859,20,2,18.0
12769,19,2,7.0
22085,20,2,18.0
301,4,2,3.0
14565,20,2,18.0
9968,19,2,14.0
2889,12,2,10.0
8703,20,2,18.0
1571,20,2,1.0
1775,2,2,1.0
22308,12,2,20.0
7537,4,2,10.0
3022,10,2,9.0
583,19,2,17.0
21572,20,2,0.0
15372,19,2,17.0
6799,19,2,14.0
10795,12,2,10.0
7076,16,2,14.0
25120,16,2,14.0
13214,20,2,18.0
19975,20,2,18.0
13441,20,2,18.0
24300,16,2,17.0
2393,19,2,17.0
21699,19,2,17.0
9929,19,2,17.0
29200,6,2,5.0
18795,16,2,14.0
2453,20,2,18.0
14128,15,2,0.0
7654,16,2,14.0
18428,16,2,14.0
2056,6,2,5.0
21771,15,2,13.0
22743,100,2,20.0
28020,100,2,17.0
26560,17,2,20.0
18945,12,2,10.0
29522,17,2,20.0
19587,19,2,17.0
2491,20,2,18.0
29844,3,2,13.0
29787,19,2,17.0
23526,12,2,10.0
17906,100,2,12.0
16863,16,2,14.0
11748,19,2,20.0
1118,20,2,18.0
27093,6,2,5.0
6695,15,2,13.0
28647,16,2,17.0
6920,15,2,7.0
25758,16,2,14.0
30016,16,2,14.0
15907,19,2,14.0
22514,8,2,7.0
5457,100,2,20.0
16977,19,2,14.0
14948,19,2,2.0
30415,100,2,20.0
20544,19,2,14.0
29123,16,2,14.0
23660,16,2,14.0
4717,12,2,8.0
7338,2,2,18.0
20416,16,2,14.0
17484,14,2,11.0
27713,6,2,18.0
5249,100,2,20.0
19016,10,2,9.0
16617,100,2,20.0
9232,16,2,0.0
1270,16,2,14.0
21103,100,2,20.0
9899,15,2,13.0
30520,16,2,14.0
7377,100,2,20.0
20511,100,2,20.0
2385,19,2,17.0
16952,16,2,14.0
12110,12,2,10.0
26171,15,2,10.0
22282,9,2,17.0
29576,20,2,18.0
25242,100,2,20.0
3273,12,2,10.0
6603,100,2,0.0
5701,15,2,13.0
15158,18,2,17.0
18136,18,2,16.0
29253,100,2,20.0
9975,20,2,8.0
24120,3,2,2.0
24516,100,2,20.0
29746,2,2,20.0
19867,19,2,17.0
15477,20,2,0.0
11487,16,2,14.0
6220,4,2,20.0
29022,19,2,17.0
22782,100,2,7.0
23657,17,2,15.0
13668,20,2,20.0
2091,19,2,14.0
30045,19,2,17.0
9586,16,2,14.0
15425,16,2,14.0
12951,8,2,15.0
27323,18,2,16.0
11823,9,2,8.0
8315,17,2,15.0
6179,2,2,1.0
29311,16,2,14.0
22543,16,2,17.0
23496,1,2,0.0
25908,100,2,20.0
9799,16,2,14.0
28963,9,2,2.0
18151,16,2,14.0
29312,16,2,14.0
15116,20,2,18.0
25851,19,2,17.0
18671,19,2,17.0
11744,19,2,17.0
17083,16,2,14.0
17103,16,2,14.0
16073,13,2,11.0
9645,16,2,14.0
17450,16,2,17.0
3425,3,2,2.0
5208,19,2,16.0
25422,10,2,9.0
7719,19,2,17.0
4935,21,2,17.0
9059,3,2,2.0
21396,16,2,17.0
18612,15,2,18.0
28981,15,2,13.0
22463,3,2,2.0
7639,20,2,18.0
24758,16,2,14.0
6256,20,2,18.0
14539,20,2,18.0
7949,20,2,20.0
12503,12,2,1.0
7043,14,2,0.0
2894,100,2,20.0
30707,20,2,18.0
27794,100,2,0.0
22985,100,2,20.0
16534,19,2,17.0
7014,6,2,5.0
11351,2,2,20.0
1942,6,2,5.0
11023,19,2,9.0
27091,100,2,5.0
12614,14,2,6.0
23452,16,2,14.0
2275,100,2,20.0
24332,16,2,14.0
23223,16,2,14.0
20756,16,2,14.0
23676,20,2,18.0
18655,16,2,14.0
5936,16,2,14.0
9443,2,2,1.0
9505,16,2,14.0
13901,15,2,13.0
5223,6,2,20.0
6295,20,2,18.0
30253,19,2,14.0
23023,1,2,0.0
30488,19,2,17.0
10007,6,2,5.0
15570,19,2,17.0
22097,3,2,2.0
26734,6,2,5.0
30001,20,2,17.0
23410,3,2,2.0
13907,19,2,17.0
1730,100,2,20.0
8548,100,2,20.0
8175,20,2,20.0
30648,20,2,18.0
11519,17,2,15.0
23972,100,2,20.0
2231,20,2,18.0
325,20,2,18.0
14654,9,2,10.0
5257,100,2,14.0
12519,15,2,13.0
3483,19,2,17.0
7072,17,2,15.0
30799,12,2,5.0
26732,19,2,20.0
13369,3,2,2.0
5653,100,2,10.0
29539,20,2,14.0
7711,19,2,17.0
28370,19,2,20.0
14276,20,2,18.0
5588,19,2,17.0
4152,7,2,6.0
8561,19,2,17.0
23481,2,2,20.0
30092,15,2,15.0
23977,3,2,7.0
28268,19,2,17.0
8485,20,2,18.0
7531,100,2,17.0
4768,16,2,14.0
446,3,2,2.0
14053,3,2,2.0
7616,12,2,10.0
5589,100,2,13.0
20326,16,2,14.0
13847,14,2,17.0
4061,19,2,17.0
2780,7,2,6.0
28765,100,2,20.0
27623,20,2,18.0
11977,12,2,10.0
7763,100,2,20.0
11279,7,2,6.0
29596,20,2,20.0
12576,6,2,5.0
6180,20,2,18.0
10105,19,2,14.0
1888,100,2,20.0
2861,15,2,13.0
1893,100,2,1.0
10238,20,2,18.0
30346,3,2,2.0
3051,3,2,2.0
5251,20,2,2.0
18972,100,2,14.0
23755,20,2,20.0
9539,19,2,14.0
19801,16,2,14.0
8018,15,2,12.0
7530,20,2,18.0
21185,16,2,18.0
26424,2,2,1.0
1320,20,2,18.0
25818,16,2,14.0
23381,16,2,14.0
7015,20,2,20.0
19122,100,2,0.0
17348,16,2,14.0
8062,17,2,15.0
27894,100,2,20.0
604,100,2,20.0
2342,100,2,20.0
29383,16,2,14.0
4452,19,2,14.0
11931,12,2,10.0
10618,17,2,15.0
929,19,2,17.0
28098,100,2,20.0
2742,16,2,14.0
5038,20,2,18.0
20188,16,2,14.0
25726,16,2,10.0
25058,19,2,17.0
2922,15,2,12.0
9325,21,2,17.0
22603,16,2,17.0
5983,19,2,13.0
13319,12,2,20.0
4658,15,2,13.0
11681,6,2,5.0
18373,16,2,14.0
23444,100,2,15.0
9438,13,2,1.0
24555,19,2,14.0
10979,1,2,11.0
28501,19,2,14.0
31006,100,2,20.0
7383,3,2,17.0
8152,100,2,18.0
29959,3,2,2.0
11902,2,2,1.0
16694,3,2,2.0
27878,100,2,20.0
5265,15,2,13.0
142,1,2,0.0
29495,19,2,17.0
29498,19,2,14.0
4720,20,2,18.0
22882,16,2,14.0
24446,19,2,17.0
21987,21,2,20.0
779,1,2,20.0
5824,100,2,10.0
25748,16,2,14.0
6346,20,2,18.0
21874,16,2,14.0
19994,100,2,20.0
17495,19,2,14.0
21921,19,2,17.0
26549,14,2,13.0
28118,8,2,13.0
3563,20,2,14.0
155,19,2,14.0
19687,16,2,14.0
26607,13,2,13.0
29171,100,2,20.0
21506,16,2,17.0
24994,12,2,10.0
134,100,2,20.0
157,19,2,17.0
14511,20,2,18.0
23789,12,2,10.0
28181,16,2,14.0
20215,16,2,14.0
28289,12,2,10.0
28606,100,2,1.0
24613,19,2,17.0
26955,6,2,5.0
29270,19,2,17.0
26324,16,2,14.0
17058,16,2,14.0
29795,17,2,2.0
14709,16,2,14.0
16146,19,2,17.0
26037,15,2,16.0
11292,100,2,20.0
22332,19,2,14.0
24590,2,2,10.0
21515,10,2,9.0
13114,9,2,10.0
23912,16,2,14.0
29783,16,2,14.0
18856,12,2,10.0
1034,6,2,18.0
13955,20,2,18.0
13796,8,2,7.0
2624,12,2,10.0
11141,6,2,10.0
28490,12,2,10.0
1486,19,2,17.0
45,1,2,0.0
16685,1,2,0.0
14786,20,2,18.0
2333,19,2,17.0
28747,12,2,18.0
10607,100,2,20.0
28400,19,2,17.0
19150,19,2,17.0
23842,100,2,20.0
12803,20,2,18.0
28709,15,2,13.0
16366,16,2,14.0
19717,16,2,14.0
17808,19,2,17.0
5604,19,2,17.0
18270,19,2,17.0
6918,19,2,8.0
28547,12,2,10.0
22762,6,2,13.0
20058,12,2,10.0
3330,20,2,18.0
25155,2,2,14.0
23758,100,2,20.0
8925,20,2,18.0
27320,6,2,5.0
8672,20,2,18.0
8454,19,2,17.0
9632,100,2,20.0
28861,16,2,14.0
24166,15,2,13.0
24041,10,2,5.0
5177,18,2,16.0
28515,3,2,4.0
27282,16,2,1.0
29692,17,2,15.0
3819,1,2,0.0
7650,3,2,2.0
4831,3,2,2.0
18983,7,2,20.0
18230,12,2,10.0
7786,19,2,17.0
28740,20,2,15.0
26224,15,2,13.0
15059,16,2,14.0
25623,19,2,17.0
5380,100,2,18.0
2957,19,2,17.0
20837,15,2,13.0
28342,3,2,12.0
4616,100,2,20.0
18422,19,2,17.0
29564,6,2,5.0
27178,19,2,17.0
26395,15,2,13.0
26239,100,2,20.0
12002,19,2,17.0
20908,20,2,18.0
4994,100,2,0.0
28671,20,2,18.0
5532,100,2,10.0
28205,20,2,18.0
15268,5,2,1.0
23525,4,2,3.0
25864,19,2,17.0
29665,12,2,10.0
17511,19,2,17.0
8596,19,2,14.0
7795,16,2,14.0
23669,16,2,17.0
25231,16,2,14.0
30950,100,2,20.0
7008,100,2,20.0
8905,6,2,20.0
18293,19,2,14.0
19616,100,2,20.0
9838,16,2,14.0
19629,3,2,2.0
9900,4,2,3.0
17116,100,2,20.0
26178,100,2,19.0
6350,100,2,10.0
11058,17,2,15.0
20113,16,2,17.0
26920,20,2,18.0
9452,16,2,17.0
11596,10,2,9.0
8702,20,2,18.0
1396,15,2,15.0
23598,19,2,17.0
29794,20,2,13.0
11563,17,2,2.0
2770,19,2,17.0
28708,15,2,15.0
23961,20,2,8.0
21246,12,2,10.0
925,8,2,7.0
27789,15,2,18.0
15048,19,2,17.0
7879,16,2,14.0
21923,12,2,17.0
6928,100,2,18.0
1479,3,2,20.0
5083,19,2,17.0
29440,15,2,2.0
24111,20,2,18.0
24985,12,2,1.0
7018,20,2,18.0
8391,19,2,17.0
3657,21,2,8.0
15027,16,2,14.0
19471,12,2,10.0
21843,16,2,14.0
11893,20,2,18.0
1039,19,2,2.0
14250,20,2,18.0
1648,21,2,19.0
6848,19,2,17.0
19109,12,2,20.0
4182,12,2,13.0
24215,3,2,2.0
12335,12,2,10.0
18479,19,2,17.0
9746,19,2,17.0
3747,19,2,17.0
18222,19,2,17.0
16438,19,2,16.0
4797,19,2,17.0
30755,6,2,5.0
1159,12,2,17.0
2724,12,2,1.0
1175,19,2,17.0
30896,19,2,14.0
14232,20,2,18.0
16621,17,2,15.0
9191,18,2,16.0
22621,12,2,10.0
17532,100,2,17.0
22510,8,2,7.0
18543,12,2,17.0
26438,6,2,5.0
2520,20,2,18.0
18209,12,2,10.0
20288,19,2,17.0
28224,100,2,20.0
1233,12,2,17.0
25151,16,2,14.0
2959,100,2,20.0
12472,20,2,18.0
89,19,2,3.0
29905,20,2,18.0
11002,100,2,20.0
23434,100,2,20.0
15431,16,2,14.0
16935,16,2,14.0
13582,19,2,17.0
18295,16,2,14.0
19648,100,2,20.0
4543,19,2,17.0
19533,16,2,17.0
19806,19,2,17.0
9093,14,2,18.0
14903,6,2,5.0
21113,16,2,17.0
27518,10,2,9.0
29678,12,2,10.0
24287,2,2,1.0
9739,2,2,1.0
24988,13,2,11.0
7895,20,2,18.0
26315,10,2,9.0
15985,8,2,7.0
8730,1,2,0.0
9766,5,2,13.0
20721,1,2,13.0
10580,12,2,10.0
23040,12,2,10.0
12364,100,2,20.0
12262,16,2,14.0
23537,4,2,3.0
19432,20,2,18.0
10699,1,2,0.0
18013,16,2,14.0
951,10,2,17.0
2560,16,2,14.0
18418,19,2,17.0
8767,19,2,17.0
16117,1,2,0.0
26461,19,2,17.0
12095,12,2,10.0
10776,16,2,20.0
22831,100,2,20.0
7940,100,2,1.0
16388,3,2,2.0
7156,12,2,10.0
1244,19,2,17.0
17618,100,2,0.0
15122,100,2,20.0
23529,19,2,17.0
15211,19,2,17.0
1666,20,2,18.0
18955,16,2,14.0
27397,12,2,18.0
16129,6,2,5.0
5352,1,2,0.0
2523,19,2,17.0
14304,20,2,18.0
22992,15,2,13.0
29623,19,2,17.0
15002,100,2,20.0
24588,19,2,17.0
25044,8,2,7.0
24803,100,2,20.0
103,19,2,17.0
24828,2,2,1.0
15465,12,2,10.0
22134,17,2,15.0
8901,15,2,2.0
11480,3,2,2.0
6139,100,2,18.0
14089,20,2,20.0
30054,20,2,18.0
30652,16,2,14.0
16902,100,2,20.0
26033,15,2,20.0
21326,16,2,14.0
14380,20,2,18.0
370,16,2,14.0
4953,20,2,18.0
381,12,2,10.0
27313,16,2,17.0
28540,15,2,18.0
24651,16,2,18.0
11462,19,2,17.0
17128,1,2,0.0
12945,2,2,2.0
3497,20,2,18.0
22345,16,2,14.0
18261,19,2,14.0
30658,16,2,18.0
238,5,2,12.0
30921,100,2,20.0
29664,19,2,17.0
18714,15,2,8.0
29084,16,2,20.0
23580,20,2,18.0
27685,3,2,2.0
14332,20,2,18.0
17062,100,2,18.0
11126,13,2,11.0
19121,7,2,6.0
12498,100,2,0.0
7812,19,2,0.0
18595,19,2,17.0
11232,20,2,18.0
23210,20,2,18.0
21855,12,2,10.0
27662,19,2,17.0
14680,3,2,2.0
14464,6,2,5.0
207,12,2,10.0
20981,19,2,14.0
26213,12,2,10.0
17523,16,2,14.0
24205,17,2,15.0
6867,100,2,10.0
3253,18,2,16.0
19318,5,2,17.0
6427,20,2,18.0
22639,19,2,17.0
14364,15,2,20.0
7208,100,2,15.0
20044,16,2,14.0
2481,20,2,18.0
5754,18,2,4.0
4959,3,2,2.0
24942,16,2,14.0
25608,16,2,17.0
25672,3,2,2.0
6063,13,2,18.0
21352,16,2,14.0
4895,1,2,0.0
5961,17,2,20.0
4849,13,2,11.0
29091,16,2,18.0
13246,14,2,20.0
30805,100,2,20.0
3641,19,2,17.0
6273,100,2,20.0
2859,20,2,18.0
2232,19,2,17.0
26076,100,2,20.0
26423,16,2,17.0
1929,15,2,13.0
4010,6,2,3.0
5619,1,2,20.0
1506,3,2,4.0
19057,5,2,4.0
23764,20,2,18.0
23293,3,2,18.0
4692,7,2,6.0
14664,20,2,18.0
23395,100,2,20.0
17330,2,2,14.0
22938,100,2,20.0
17067,100,2,20.0
30789,19,2,17.0
26912,100,2,20.0
2552,1,2,0.0
2298,20,2,18.0
2151,16,2,0.0
4773,20,2,2.0
30267,21,2,20.0
29029,19,2,18.0
21298,16,2,14.0
30566,10,2,9.0
10403,100,2,20.0
8321,20,2,18.0
26538,19,2,14.0
17274,2,2,14.0
17924,16,2,20.0
22790,19,2,14.0
12822,16,2,1.0
17691,16,2,20.0
24900,16,2,14.0
7442,19,2,17.0
25307,20,2,18.0
21602,15,2,13.0
26582,16,2,14.0
22791,16,2,14.0
27764,100,2,13.0
28104,16,2,14.0
8076,100,2,20.0
27949,20,2,10.0
5969,3,2,10.0
19949,16,2,14.0
23292,16,2,19.0
14820,8,2,6.0
3268,19,2,17.0
4107,16,2,14.0
21700,16,2,14.0
3455,12,2,14.0
4563,9,2,8.0
13402,15,2,4.0
25076,100,2,20.0
21801,100,2,20.0
10067,12,2,10.0
19406,12,2,4.0
26848,20,2,18.0
4125,100,2,20.0
13866,9,2,8.0
23531,2,2,18.0
24396,19,2,17.0
2413,20,2,18.0
11833,12,2,10.0
20328,6,2,5.0
5141,19,2,13.0
3484,15,2,13.0
9706,3,2,2.0
2845,3,2,2.0
9357,16,2,14.0
24736,3,2,2.0
14765,20,2,18.0
18218,100,2,20.0
21669,21,2,20.0
6556,100,2,20.0
25403,20,2,18.0
8728,20,2,18.0
2633,6,2,5.0
28695,19,2,17.0
1835,20,2,18.0
29205,12,2,20.0
19799,12,2,1.0
30471,16,2,14.0
25916,16,2,14.0
28131,3,2,2.0
24792,100,2,14.0
24303,100,2,0.0
255,17,2,13.0
10322,20,2,18.0
24704,2,2,1.0
3007,100,2,18.0
874,19,2,17.0
13578,20,2,0.0
13664,2,2,20.0
24291,10,2,9.0
19203,100,2,17.0
2815,10,2,9.0
4102,19,2,17.0
30099,10,2,14.0
24340,16,2,14.0
14747,19,2,20.0
21385,16,2,14.0
18368,12,2,10.0
29449,3,2,2.0
9246,100,2,20.0
23420,1,2,0.0
21553,16,2,14.0
2035,12,2,10.0
20261,20,2,4.0
16559,16,2,14.0
7384,100,2,20.0
3559,10,2,9.0
30937,100,2,13.0
10377,19,2,17.0
7027,18,2,2.0
23918,100,2,20.0
2682,3,2,20.0
177,100,2,20.0
20425,16,2,14.0
29108,20,2,18.0
26176,100,2,17.0
13762,19,2,17.0
28961,5,2,0.0
6963,20,2,18.0
14603,7,2,12.0
22040,16,2,14.0
4840,12,2,10.0
5016,17,2,15.0
602,12,2,10.0
17212,10,2,9.0
29047,12,2,10.0
6945,19,2,17.0
23104,19,2,17.0
520,19,2,17.0
3580,19,2,17.0
22550,100,2,20.0
10901,18,2,16.0
13004,7,2,6.0
15777,3,2,20.0
26389,19,2,17.0
2207,2,2,1.0
3779,14,2,12.0
26042,20,2,18.0
11317,15,2,20.0
3046,100,2,12.0
4900,16,2,14.0
15071,100,2,20.0
12085,20,2,0.0
17383,19,2,17.0
2326,10,2,19.0
26059,16,2,2.0
1020,14,2,20.0
6926,19,2,10.0
4834,3,2,2.0
4862,15,2,13.0
20435,16,2,14.0
15773,100,2,20.0
3010,20,2,18.0
18311,10,2,9.0
4249,1,2,0.0
30153,19,2,10.0
1721,3,2,2.0
2688,13,2,20.0
16026,15,2,17.0
26824,100,2,20.0
26132,16,2,14.0
5221,16,2,10.0
20366,16,2,14.0
7986,19,2,17.0
24210,16,2,17.0
22707,16,2,20.0
26363,19,2,12.0
18749,16,2,14.0
13336,10,2,9.0
12552,100,2,20.0
3235,100,2,17.0
14297,20,2,18.0
25365,20,2,20.0
22453,2,2,20.0
5738,16,2,14.0
16311,16,2,14.0
25833,1,2,0.0
3285,6,2,5.0
2436,100,2,20.0
28263,19,2,14.0
23579,3,2,2.0
8262,15,2,13.0
8461,100,2,20.0
14504,20,2,18.0
10824,20,2,18.0
10963,20,2,18.0
2308,15,2,13.0
24503,16,2,18.0
8626,5,2,4.0
22496,19,2,17.0
17027,16,2,17.0
6241,16,2,14.0
24054,19,2,14.0
26294,19,2,17.0
15724,100,2,20.0
27067,8,2,6.0
20599,19,2,17.0
27426,19,2,20.0
1198,20,2,18.0
4672,1,2,2.0
16748,16,2,14.0
6345,15,2,13.0
290,19,2,17.0
8142,100,2,17.0
19794,100,2,14.0
7951,19,2,20.0
26302,19,2,17.0
26982,17,2,18.0
18676,12,2,1.0
18996,14,2,12.0
25345,15,2,14.0
7379,19,2,20.0
1680,3,2,2.0
29509,19,2,17.0
17732,15,2,13.0
24730,12,2,10.0
17047,16,2,14.0
10782,3,2,15.0
5209,13,2,1.0
1559,19,2,17.0
22312,16,2,17.0
11970,19,2,17.0
3427,19,2,17.0
27952,19,2,17.0
27562,19,2,17.0
28461,6,2,5.0
23019,16,2,17.0
15484,20,2,0.0
17969,20,2,18.0
5783,16,2,14.0
5269,7,2,6.0
4808,19,2,17.0
12171,12,2,1.0
27574,12,2,14.0
2135,13,2,11.0
17395,100,2,20.0
10022,19,2,10.0
11909,3,2,2.0
1196,19,2,17.0
19981,16,2,14.0
18441,12,2,20.0
386,20,2,18.0
19777,14,2,6.0
27475,16,2,1.0
24072,20,2,18.0
3910,19,2,17.0
19647,15,2,5.0
9808,3,2,15.0
829,19,2,17.0
27016,12,2,10.0
5631,19,2,2.0
8425,19,2,17.0
26591,16,2,14.0
29291,2,2,20.0
11115,19,2,17.0
26793,100,2,0.0
14018,3,2,10.0
801,100,2,20.0
5349,15,2,18.0
27867,15,2,13.0
6671,15,2,15.0
1576,2,2,1.0
29372,10,2,9.0
25632,20,2,17.0
21437,16,2,14.0
5434,18,2,18.0
29810,15,2,20.0
26584,19,2,17.0
3229,19,2,17.0
12214,20,2,18.0
4335,12,2,10.0
20348,16,2,14.0
30056,14,2,12.0
16540,7,2,6.0
6124,100,2,12.0
16577,6,2,5.0
883,19,2,17.0
16527,2,2,1.0
2669,14,2,12.0
30034,1,2,0.0
24759,6,2,5.0
24608,100,2,17.0
15637,8,2,7.0
