doc_id,majortopic,sim,nbPrediction
16335,14,3,19.0
15852,16,3,14.0
13884,15,3,13.0
26839,4,3,3.0
22989,16,3,14.0
8903,20,3,18.0
29381,20,3,20.0
23467,19,3,14.0
24599,16,3,14.0
24574,1,3,0.0
8571,20,3,18.0
22054,6,3,10.0
9150,19,3,17.0
16333,100,3,20.0
16566,15,3,13.0
21389,16,3,14.0
13701,20,3,18.0
5224,19,3,16.0
4701,15,3,17.0
17893,100,3,18.0
30941,16,3,14.0
408,3,3,3.0
10597,20,3,18.0
15432,1,3,2.0
8544,17,3,11.0
16861,15,3,13.0
831,19,3,20.0
11797,20,3,18.0
13023,19,3,17.0
495,100,3,20.0
18988,15,3,12.0
20660,2,3,1.0
9261,19,3,17.0
4723,100,3,5.0
18266,12,3,5.0
3344,19,3,17.0
9571,19,3,17.0
24447,2,3,1.0
12028,100,3,20.0
27911,100,3,20.0
23413,20,3,18.0
11261,19,3,17.0
15476,16,3,14.0
29862,19,3,17.0
25861,16,3,14.0
973,3,3,2.0
1172,5,3,11.0
14267,20,3,18.0
30168,15,3,2.0
14600,8,3,17.0
10021,15,3,13.0
30840,10,3,9.0
20004,1,3,0.0
17822,12,3,13.0
11671,1,3,0.0
27943,20,3,20.0
17554,19,3,17.0
15412,1,3,0.0
9577,16,3,14.0
29520,12,3,10.0
9437,5,3,18.0
25814,19,3,17.0
23868,19,3,17.0
25481,15,3,20.0
870,5,3,4.0
30068,10,3,14.0
23997,20,3,18.0
20321,16,3,14.0
14647,12,3,20.0
29273,12,3,12.0
15481,16,3,17.0
16751,16,3,17.0
30827,16,3,14.0
10206,2,3,10.0
6959,10,3,12.0
18039,19,3,14.0
26008,18,3,17.0
22238,21,3,19.0
13860,18,3,16.0
14340,20,3,18.0
4059,1,3,0.0
21794,12,3,10.0
17076,16,3,14.0
7958,20,3,18.0
5115,100,3,20.0
13861,100,3,20.0
15368,8,3,7.0
23419,1,3,0.0
19862,16,3,14.0
20523,15,3,13.0
10366,17,3,15.0
12361,3,3,2.0
21141,16,3,14.0
11534,12,3,10.0
4423,10,3,20.0
8696,100,3,20.0
2423,20,3,18.0
5740,13,3,2.0
21893,3,3,2.0
27681,100,3,20.0
19429,15,3,13.0
1801,19,3,17.0
12986,19,3,17.0
20568,12,3,10.0
20982,19,3,14.0
24051,12,3,10.0
19644,16,3,14.0
22372,2,3,4.0
26737,16,3,14.0
22443,14,3,1.0
6589,20,3,18.0
11331,3,3,2.0
25525,3,3,2.0
2800,19,3,17.0
22822,17,3,15.0
5266,5,3,9.0
3275,2,3,10.0
2657,18,3,16.0
14912,19,3,0.0
12731,20,3,18.0
16812,16,3,17.0
20623,19,3,17.0
612,12,3,2.0
10484,3,3,20.0
18786,2,3,1.0
11103,16,3,14.0
26044,19,3,17.0
10463,100,3,20.0
8867,20,3,15.0
7631,19,3,18.0
7085,5,3,12.0
15149,16,3,20.0
27235,7,3,20.0
24267,19,3,17.0
16323,12,3,10.0
28557,2,3,10.0
29973,20,3,18.0
23853,21,3,10.0
27951,15,3,19.0
3416,17,3,15.0
22512,3,3,2.0
21253,19,3,15.0
22971,15,3,18.0
10962,3,3,2.0
19669,20,3,18.0
7861,20,3,18.0
21454,16,3,14.0
28593,2,3,1.0
28723,14,3,18.0
27215,100,3,20.0
6957,10,3,9.0
25496,19,3,17.0
10120,16,3,14.0
27341,12,3,4.0
23018,16,3,14.0
511,1,3,0.0
28213,100,3,20.0
11314,16,3,14.0
26394,17,3,15.0
18204,19,3,17.0
19677,16,3,14.0
2167,20,3,18.0
2030,20,3,18.0
9467,12,3,10.0
18030,2,3,20.0
14551,19,3,17.0
546,2,3,18.0
22945,19,3,1.0
25594,6,3,13.0
9360,5,3,20.0
20814,2,3,10.0
4376,16,3,14.0
29175,20,3,18.0
18993,12,3,18.0
20392,19,3,14.0
25652,100,3,18.0
29195,17,3,15.0
25902,2,3,18.0
8292,12,3,10.0
23283,4,3,3.0
6337,14,3,6.0
6829,12,3,10.0
16864,16,3,19.0
17553,19,3,17.0
30373,12,3,10.0
25637,19,3,17.0
1863,20,3,18.0
19448,19,3,17.0
1612,16,3,8.0
2495,20,3,18.0
13785,19,3,17.0
28908,21,3,9.0
18258,6,3,5.0
25696,17,3,2.0
20247,19,3,14.0
20500,10,3,9.0
14553,15,3,2.0
25172,16,3,14.0
8482,19,3,2.0
8816,20,3,20.0
1042,100,3,20.0
19189,16,3,14.0
17537,19,3,9.0
2328,19,3,10.0
29405,16,3,14.0
19854,10,3,9.0
7052,21,3,19.0
26670,3,3,2.0
11087,3,3,20.0
7186,100,3,20.0
7259,14,3,13.0
12696,20,3,18.0
26783,100,3,17.0
23266,16,3,18.0
15550,12,3,10.0
5056,10,3,18.0
3348,19,3,17.0
26712,2,3,5.0
23872,100,3,1.0
10450,6,3,4.0
26330,20,3,20.0
30690,16,3,14.0
1292,1,3,0.0
17652,16,3,20.0
11732,17,3,15.0
9863,19,3,18.0
3585,20,3,18.0
19924,16,3,20.0
29765,2,3,1.0
24285,16,3,18.0
19412,9,3,11.0
30358,4,3,2.0
10383,8,3,7.0
16355,16,3,14.0
21778,16,3,14.0
11952,16,3,14.0
18718,7,3,14.0
16105,1,3,0.0
5235,100,3,0.0
4725,19,3,13.0
27268,100,3,20.0
29467,3,3,2.0
28566,100,3,20.0
431,100,3,0.0
8785,100,3,20.0
6506,3,3,20.0
18830,19,3,14.0
3893,100,3,20.0
19811,3,3,1.0
2668,19,3,17.0
22236,16,3,14.0
15634,16,3,14.0
13110,100,3,9.0
21028,16,3,14.0
23520,20,3,17.0
19673,19,3,14.0
12973,17,3,13.0
15450,16,3,17.0
24198,16,3,17.0
16908,16,3,10.0
5923,1,3,0.0
4401,19,3,17.0
3345,19,3,17.0
6095,13,3,11.0
28749,16,3,20.0
24637,2,3,1.0
12221,12,3,10.0
16602,16,3,17.0
2337,20,3,18.0
28738,19,3,17.0
16089,20,3,1.0
2836,19,3,17.0
14617,19,3,20.0
12799,20,3,10.0
10912,16,3,14.0
11280,16,3,14.0
24916,19,3,17.0
2347,16,3,14.0
23722,2,3,20.0
30441,100,3,20.0
10236,6,3,5.0
14665,20,3,18.0
25413,16,3,14.0
8331,19,3,17.0
24857,16,3,14.0
1729,3,3,2.0
4659,19,3,17.0
9603,16,3,17.0
2118,10,3,9.0
20602,100,3,20.0
24311,100,3,20.0
28202,100,3,18.0
8934,20,3,18.0
30362,20,3,18.0
14357,20,3,18.0
7695,1,3,0.0
29378,8,3,7.0
8927,1,3,17.0
17833,20,3,13.0
20205,16,3,15.0
13400,6,3,5.0
21226,16,3,14.0
28590,15,3,4.0
13379,100,3,20.0
19271,21,3,19.0
23530,12,3,2.0
28638,2,3,17.0
26885,100,3,20.0
28172,19,3,17.0
23340,19,3,17.0
6072,19,3,13.0
22840,3,3,2.0
16174,16,3,14.0
8876,20,3,18.0
17617,6,3,20.0
5895,19,3,2.0
3495,19,3,17.0
4398,7,3,20.0
5810,6,3,5.0
28241,1,3,0.0
26948,19,3,17.0
20381,19,3,17.0
30294,19,3,17.0
15327,12,3,10.0
30518,16,3,14.0
22414,14,3,12.0
19006,16,3,14.0
27700,13,3,10.0
14633,19,3,17.0
14643,19,3,17.0
4245,100,3,20.0
14374,20,3,18.0
16645,18,3,16.0
11765,12,3,10.0
26672,15,3,13.0
17811,19,3,14.0
15142,19,3,3.0
4454,17,3,15.0
7388,3,3,2.0
18146,19,3,17.0
1643,17,3,13.0
13533,16,3,14.0
13269,6,3,5.0
1365,19,3,17.0
9940,19,3,17.0
9654,1,3,0.0
27581,15,3,20.0
16507,21,3,19.0
20608,16,3,14.0
6831,1,3,0.0
28046,20,3,18.0
3514,1,3,0.0
635,3,3,2.0
18446,12,3,10.0
3200,7,3,6.0
30953,19,3,17.0
12451,8,3,7.0
4292,1,3,0.0
29819,19,3,18.0
16901,3,3,15.0
26339,3,3,2.0
12686,17,3,15.0
17018,16,3,14.0
14673,19,3,17.0
22196,100,3,20.0
4324,6,3,10.0
8751,19,3,17.0
14028,19,3,17.0
20194,20,3,18.0
14386,20,3,18.0
8471,19,3,2.0
10028,7,3,18.0
9743,100,3,20.0
13044,1,3,0.0
21459,16,3,14.0
4891,1,3,20.0
17485,19,3,14.0
25499,20,3,18.0
20789,16,3,14.0
12027,3,3,20.0
21692,19,3,17.0
8704,20,3,14.0
14316,20,3,18.0
26049,16,3,14.0
22979,16,3,17.0
3885,16,3,14.0
12086,100,3,20.0
18745,12,3,20.0
14725,20,3,18.0
13007,12,3,18.0
20642,16,3,17.0
28568,12,3,2.0
21375,16,3,14.0
18306,19,3,17.0
12034,12,3,10.0
4521,3,3,2.0
4907,19,3,17.0
18349,19,3,17.0
10817,12,3,19.0
11135,6,3,4.0
10949,19,3,16.0
27962,12,3,1.0
30808,2,3,20.0
8631,20,3,18.0
24731,6,3,5.0
7944,13,3,12.0
11043,3,3,2.0
19196,15,3,18.0
16286,1,3,0.0
11760,5,3,20.0
1304,19,3,17.0
889,16,3,17.0
27364,16,3,14.0
15994,16,3,14.0
10757,16,3,10.0
7030,10,3,20.0
3565,2,3,15.0
120,19,3,17.0
19478,3,3,2.0
1282,2,3,18.0
12893,18,3,16.0
15836,19,3,6.0
15024,1,3,0.0
17867,19,3,17.0
18826,100,3,17.0
28616,19,3,17.0
3812,100,3,20.0
30539,16,3,14.0
25986,20,3,13.0
18395,3,3,2.0
19509,19,3,14.0
15956,19,3,17.0
29121,100,3,11.0
13174,12,3,10.0
29184,16,3,14.0
611,3,3,18.0
20944,16,3,14.0
27849,15,3,14.0
28115,3,3,2.0
30550,15,3,13.0
26274,12,3,10.0
13353,4,3,3.0
20784,19,3,17.0
10685,2,3,1.0
12046,12,3,10.0
22758,20,3,18.0
5990,3,3,2.0
7269,2,3,11.0
7716,20,3,18.0
21961,19,3,17.0
30059,16,3,14.0
1927,7,3,17.0
15445,1,3,0.0
8205,1,3,18.0
1719,100,3,20.0
12544,100,3,20.0
16800,16,3,14.0
24718,16,3,14.0
25207,9,3,17.0
19360,20,3,18.0
30237,100,3,10.0
28995,16,3,17.0
4206,12,3,10.0
4124,3,3,13.0
27419,100,3,20.0
13572,20,3,18.0
13848,17,3,15.0
27299,13,3,20.0
15618,20,3,18.0
30637,20,3,18.0
7002,19,3,17.0
27605,12,3,20.0
1614,20,3,10.0
29351,19,3,20.0
13530,20,3,18.0
9537,19,3,17.0
26815,19,3,17.0
28211,3,3,20.0
6523,9,3,2.0
19047,1,3,18.0
5882,19,3,17.0
30475,14,3,12.0
13708,20,3,18.0
2909,19,3,17.0
28376,100,3,20.0
14354,20,3,18.0
23439,3,3,2.0
10334,19,3,17.0
19891,19,3,14.0
4186,16,3,18.0
19552,19,3,14.0
16198,15,3,13.0
4588,12,3,10.0
2306,20,3,18.0
18268,3,3,2.0
19956,19,3,17.0
5316,7,3,17.0
11628,1,3,13.0
24683,19,3,17.0
24202,19,3,17.0
23427,20,3,18.0
14222,20,3,18.0
12960,19,3,4.0
18600,15,3,0.0
11602,6,3,5.0
7860,19,3,17.0
28858,100,3,20.0
6724,19,3,17.0
4113,100,3,20.0
26004,10,3,9.0
10997,19,3,17.0
17247,1,3,12.0
27967,12,3,18.0
24902,20,3,20.0
15825,9,3,20.0
25331,16,3,14.0
27684,16,3,17.0
22798,19,3,14.0
20148,20,3,18.0
27283,20,3,18.0
22533,8,3,7.0
10373,2,3,1.0
7549,12,3,10.0
26671,15,3,20.0
3178,12,3,10.0
6026,16,3,14.0
10068,3,3,2.0
17821,16,3,10.0
4781,2,3,1.0
21310,16,3,14.0
6846,100,3,20.0
8715,20,3,18.0
13279,1,3,18.0
3433,19,3,20.0
16430,3,3,2.0
2827,16,3,13.0
23204,16,3,14.0
24109,19,3,17.0
25472,20,3,18.0
3577,16,3,6.0
21006,15,3,2.0
22721,8,3,7.0
21243,15,3,13.0
704,12,3,10.0
4130,19,3,17.0
20088,12,3,10.0
21741,19,3,17.0
19831,6,3,5.0
12167,12,3,10.0
15947,12,3,17.0
7520,10,3,9.0
20145,12,3,10.0
21215,16,3,14.0
25016,19,3,17.0
303,19,3,17.0
15757,1,3,0.0
19422,19,3,17.0
19545,16,3,19.0
16060,19,3,17.0
20998,19,3,14.0
2388,14,3,5.0
24591,19,3,14.0
29590,10,3,9.0
15941,1,3,16.0
4999,100,3,20.0
23051,9,3,8.0
22356,16,3,14.0
25629,1,3,0.0
30743,100,3,20.0
27042,20,3,13.0
10462,20,3,18.0
25042,3,3,2.0
8710,20,3,18.0
12549,19,3,17.0
19699,21,3,12.0
9199,13,3,8.0
13629,10,3,9.0
24168,15,3,13.0
21977,15,3,10.0
28609,3,3,2.0
16804,16,3,14.0
25341,16,3,17.0
9184,19,3,17.0
27559,19,3,17.0
8120,20,3,18.0
3066,19,3,17.0
7397,3,3,2.0
18970,7,3,15.0
10907,3,3,13.0
23705,2,3,1.0
27625,16,3,14.0
18001,15,3,17.0
17540,10,3,9.0
12207,9,3,20.0
20621,19,3,17.0
20324,7,3,6.0
7503,20,3,18.0
23664,12,3,10.0
28630,20,3,12.0
27808,15,3,20.0
10524,1,3,0.0
2074,16,3,18.0
19090,15,3,10.0
272,100,3,20.0
9367,4,3,14.0
2952,21,3,6.0
410,100,3,1.0
15038,20,3,17.0
22587,100,3,17.0
28264,15,3,13.0
3482,17,3,20.0
6792,16,3,14.0
12838,12,3,10.0
13195,8,3,7.0
15980,3,3,2.0
12646,20,3,18.0
29609,100,3,20.0
14198,20,3,18.0
17664,16,3,17.0
4297,12,3,10.0
28542,1,3,13.0
27350,20,3,18.0
26785,2,3,1.0
17195,12,3,20.0
163,12,3,10.0
338,20,3,18.0
20567,20,3,20.0
21140,16,3,14.0
28253,16,3,14.0
18223,12,3,10.0
805,20,3,20.0
12619,20,3,18.0
10617,20,3,18.0
27639,14,3,13.0
15936,3,3,2.0
29898,19,3,17.0
15756,12,3,13.0
19704,16,3,14.0
26344,2,3,5.0
28577,16,3,14.0
16079,3,3,14.0
8046,20,3,18.0
19436,3,3,2.0
10352,12,3,10.0
11,20,3,18.0
26174,100,3,2.0
10611,16,3,20.0
1021,100,3,20.0
4747,13,3,2.0
15,1,3,18.0
12509,15,3,13.0
14229,20,3,18.0
14937,16,3,14.0
7317,2,3,18.0
101,19,3,14.0
22146,16,3,14.0
18345,19,3,17.0
30548,16,3,14.0
1845,20,3,18.0
27986,3,3,2.0
6890,15,3,13.0
2684,4,3,3.0
6599,12,3,10.0
26317,16,3,14.0
5889,3,3,2.0
5818,4,3,3.0
14655,3,3,2.0
23885,19,3,17.0
23441,16,3,14.0
7226,1,3,0.0
25050,19,3,17.0
22135,6,3,20.0
1309,3,3,20.0
28451,20,3,18.0
17525,16,3,14.0
20367,10,3,9.0
24293,16,3,18.0
21750,20,3,14.0
29948,15,3,13.0
28091,14,3,12.0
24102,1,3,4.0
2607,16,3,14.0
24387,16,3,14.0
13875,12,3,10.0
554,6,3,5.0
2163,19,3,17.0
15584,8,3,7.0
24974,2,3,14.0
23252,2,3,1.0
20735,16,3,14.0
28057,100,3,5.0
23180,19,3,17.0
22114,16,3,14.0
15054,12,3,17.0
2851,12,3,9.0
9331,100,3,20.0
956,20,3,18.0
12191,19,3,14.0
8375,100,3,20.0
23048,100,3,15.0
10888,100,3,20.0
12101,8,3,7.0
4703,1,3,0.0
25683,9,3,3.0
24254,14,3,1.0
3786,19,3,17.0
23893,2,3,1.0
19729,16,3,14.0
15774,8,3,7.0
1739,19,3,17.0
15297,16,3,14.0
23091,12,3,17.0
16180,19,3,17.0
18829,20,3,20.0
28685,6,3,5.0
17353,19,3,17.0
29696,100,3,13.0
4777,19,3,15.0
29535,12,3,18.0
29763,19,3,2.0
740,12,3,1.0
18717,16,3,14.0
4937,8,3,6.0
5155,16,3,14.0
6870,19,3,8.0
16372,20,3,20.0
5276,3,3,2.0
29005,100,3,12.0
7833,19,3,18.0
20540,3,3,2.0
20027,20,3,1.0
20155,20,3,18.0
26969,13,3,13.0
6734,20,3,20.0
24597,3,3,2.0
2648,17,3,15.0
2505,20,3,18.0
8994,19,3,20.0
3239,15,3,13.0
28592,5,3,4.0
4015,16,3,14.0
3364,100,3,20.0
17660,20,3,18.0
30965,14,3,13.0
20069,16,3,14.0
6115,20,3,18.0
29168,19,3,17.0
6663,19,3,16.0
25991,19,3,17.0
3394,1,3,18.0
17725,15,3,0.0
12325,6,3,5.0
20300,20,3,14.0
25435,15,3,20.0
30273,16,3,14.0
14416,19,3,3.0
30557,20,3,18.0
17309,19,3,2.0
4648,20,3,18.0
22202,19,3,14.0
20149,6,3,5.0
15103,8,3,18.0
7099,7,3,6.0
1580,100,3,20.0
26939,19,3,17.0
10522,15,3,2.0
19861,3,3,20.0
9624,5,3,9.0
28591,20,3,18.0
17194,19,3,14.0
11473,1,3,0.0
25174,16,3,14.0
9258,19,3,17.0
17684,10,3,9.0
5513,3,3,20.0
13535,3,3,20.0
1350,19,3,17.0
23330,16,3,14.0
11278,2,3,18.0
885,20,3,18.0
6530,100,3,18.0
4093,21,3,20.0
7522,19,3,17.0
2201,14,3,13.0
8517,15,3,13.0
23630,19,3,12.0
24547,17,3,15.0
26774,12,3,1.0
15811,20,3,18.0
7878,12,3,10.0
24722,19,3,14.0
11682,9,3,20.0
11362,6,3,5.0
3334,19,3,14.0
20286,16,3,14.0
21127,15,3,13.0
3735,19,3,18.0
29534,16,3,17.0
3380,12,3,17.0
1919,9,3,8.0
16872,16,3,14.0
23058,19,3,17.0
8522,19,3,17.0
18292,19,3,17.0
27778,15,3,20.0
6508,19,3,17.0
5451,10,3,9.0
12504,19,3,17.0
30897,17,3,12.0
5765,15,3,13.0
675,20,3,18.0
18269,12,3,13.0
20610,16,3,14.0
8872,19,3,14.0
23055,10,3,20.0
24076,12,3,13.0
7222,19,3,17.0
22169,19,3,14.0
24737,3,3,2.0
10989,19,3,17.0
30619,100,3,20.0
5760,6,3,18.0
28365,16,3,14.0
2999,13,3,11.0
7975,20,3,18.0
10886,19,3,17.0
5412,1,3,0.0
19652,8,3,6.0
19239,12,3,10.0
19154,12,3,8.0
7396,2,3,1.0
3440,12,3,10.0
27123,19,3,14.0
27281,2,3,2.0
13606,6,3,5.0
7150,3,3,20.0
22242,14,3,6.0
12476,12,3,20.0
16541,19,3,17.0
16306,3,3,2.0
22201,100,3,18.0
28185,14,3,20.0
2142,20,3,20.0
13778,20,3,1.0
18398,19,3,17.0
19324,19,3,14.0
20503,16,3,14.0
22887,16,3,14.0
25503,14,3,10.0
14579,20,3,18.0
17911,100,3,20.0
23671,5,3,5.0
11807,15,3,13.0
9979,19,3,17.0
15052,13,3,10.0
17107,100,3,20.0
14690,19,3,17.0
12400,16,3,7.0
17356,16,3,14.0
27773,15,3,20.0
7470,19,3,17.0
3048,6,3,5.0
14134,15,3,13.0
9617,16,3,14.0
4068,16,3,14.0
14879,1,3,0.0
7836,1,3,0.0
17642,19,3,17.0
10688,12,3,9.0
13054,19,3,17.0
10663,19,3,17.0
830,20,3,18.0
23239,19,3,16.0
1793,19,3,20.0
29816,20,3,20.0
26533,9,3,17.0
29555,9,3,19.0
28179,16,3,14.0
26720,2,3,20.0
1554,19,3,14.0
18455,100,3,17.0
3600,20,3,4.0
30392,15,3,20.0
1328,15,3,18.0
19622,18,3,16.0
13376,3,3,2.0
4336,12,3,1.0
26226,3,3,2.0
27777,15,3,20.0
27198,100,3,20.0
20033,12,3,10.0
12587,9,3,8.0
27611,17,3,15.0
22739,16,3,14.0
1504,10,3,20.0
14627,19,3,17.0
23233,17,3,20.0
17980,100,3,20.0
30719,19,3,14.0
14027,20,3,18.0
21337,16,3,17.0
22937,19,3,17.0
17966,15,3,13.0
20571,13,3,13.0
5475,13,3,11.0
3561,12,3,10.0
13958,19,3,17.0
24033,19,3,17.0
11927,16,3,14.0
30129,20,3,18.0
11667,1,3,13.0
30180,12,3,10.0
1712,10,3,9.0
15312,1,3,0.0
22473,19,3,17.0
2766,19,3,17.0
2219,6,3,5.0
4670,3,3,2.0
15176,16,3,14.0
8163,20,3,15.0
25686,20,3,18.0
18009,1,3,0.0
16227,20,3,2.0
29749,17,3,20.0
6078,6,3,5.0
5620,19,3,17.0
3734,1,3,0.0
2563,16,3,14.0
21404,16,3,18.0
21488,12,3,10.0
10023,16,3,14.0
28424,20,3,18.0
25025,16,3,14.0
4498,100,3,0.0
20594,3,3,10.0
26564,2,3,18.0
16572,7,3,3.0
5010,20,3,18.0
3406,20,3,18.0
19869,16,3,14.0
24978,100,3,20.0
3553,1,3,5.0
30122,12,3,17.0
22651,20,3,18.0
4460,19,3,17.0
23702,20,3,18.0
15810,3,3,2.0
25932,20,3,18.0
28500,16,3,18.0
22417,7,3,20.0
18969,19,3,14.0
13251,20,3,18.0
30376,12,3,20.0
22678,16,3,14.0
13121,100,3,20.0
25693,20,3,18.0
13276,19,3,8.0
9075,3,3,2.0
27711,19,3,17.0
20572,15,3,12.0
5769,2,3,2.0
23574,10,3,14.0
17380,3,3,2.0
27252,12,3,18.0
20615,20,3,18.0
9853,16,3,14.0
18386,19,3,17.0
15692,20,3,18.0
6767,2,3,10.0
29800,20,3,18.0
23745,20,3,18.0
14926,8,3,6.0
11342,1,3,18.0
16231,3,3,2.0
22658,2,3,20.0
7419,18,3,17.0
3864,1,3,20.0
23047,19,3,17.0
28333,20,3,10.0
23876,19,3,17.0
2218,20,3,18.0
21845,19,3,17.0
22913,3,3,2.0
18773,18,3,17.0
24101,19,3,14.0
7434,6,3,5.0
2260,14,3,12.0
21115,100,3,20.0
24925,16,3,14.0
24875,12,3,10.0
15319,20,3,18.0
14396,10,3,9.0
14564,19,3,10.0
12723,18,3,18.0
16568,19,3,17.0
27538,5,3,14.0
2290,19,3,17.0
26360,16,3,10.0
20589,16,3,14.0
10409,100,3,9.0
22827,15,3,13.0
9947,12,3,10.0
26027,16,3,19.0
8392,20,3,18.0
19384,100,3,19.0
16862,100,3,20.0
16399,3,3,2.0
11235,100,3,20.0
751,100,3,14.0
11731,19,3,17.0
2133,100,3,18.0
8404,20,3,18.0
7277,5,3,4.0
30688,16,3,14.0
22086,100,3,10.0
1718,20,3,18.0
7180,19,3,17.0
6624,17,3,20.0
9339,16,3,16.0
26514,100,3,20.0
19971,16,3,14.0
12562,12,3,10.0
7682,16,3,14.0
27976,20,3,18.0
24233,3,3,2.0
11521,19,3,17.0
29570,100,3,20.0
9974,1,3,0.0
23303,6,3,20.0
27278,12,3,10.0
17141,16,3,14.0
19851,16,3,14.0
26716,16,3,17.0
16955,10,3,9.0
27973,14,3,0.0
1800,20,3,18.0
4961,16,3,1.0
22482,19,3,14.0
18982,3,3,6.0
27174,19,3,17.0
28399,10,3,17.0
14743,20,3,14.0
21308,16,3,18.0
27508,19,3,14.0
17389,15,3,13.0
2546,100,3,18.0
2050,17,3,10.0
11653,14,3,5.0
20788,12,3,10.0
28551,2,3,14.0
22334,14,3,12.0
18771,16,3,14.0
18236,19,3,17.0
1038,6,3,10.0
21623,19,3,2.0
2208,1,3,18.0
15594,19,3,17.0
8667,3,3,20.0
21175,1,3,0.0
1892,19,3,17.0
29046,19,3,17.0
17988,12,3,10.0
30972,100,3,20.0
6548,6,3,20.0
1169,16,3,17.0
25166,16,3,17.0
12828,18,3,16.0
6493,19,3,17.0
27028,8,3,6.0
29194,1,3,0.0
17547,16,3,14.0
10728,6,3,5.0
10025,10,3,20.0
21822,3,3,2.0
30554,19,3,17.0
12021,20,3,18.0
28420,19,3,17.0
1805,16,3,14.0
8585,2,3,1.0
22785,8,3,7.0
17310,16,3,14.0
8568,2,3,2.0
7527,19,3,14.0
28933,21,3,9.0
3193,15,3,13.0
17860,15,3,13.0
25132,16,3,18.0
8932,12,3,10.0
9064,3,3,2.0
14663,19,3,17.0
6865,16,3,10.0
5681,100,3,20.0
7542,12,3,10.0
12423,7,3,6.0
29385,19,3,17.0
8060,20,3,18.0
15240,15,3,13.0
27486,20,3,18.0
20640,100,3,19.0
9728,16,3,14.0
27730,12,3,1.0
21710,3,3,17.0
4889,20,3,18.0
19789,16,3,14.0
11251,4,3,3.0
14964,1,3,0.0
23971,12,3,11.0
342,100,3,20.0
24762,14,3,13.0
5404,14,3,20.0
21330,16,3,14.0
30916,100,3,20.0
5957,20,3,18.0
20969,1,3,0.0
22278,16,3,14.0
3118,20,3,18.0
10073,20,3,18.0
28785,3,3,2.0
18599,3,3,2.0
4020,20,3,18.0
23552,18,3,16.0
16253,1,3,0.0
3135,3,3,2.0
7916,20,3,14.0
3568,2,3,1.0
30257,20,3,18.0
30994,1,3,13.0
2297,19,3,17.0
28313,100,3,20.0
16410,9,3,20.0
11848,20,3,18.0
30962,1,3,4.0
5407,19,3,14.0
28066,20,3,1.0
4594,9,3,8.0
2872,10,3,9.0
10755,3,3,2.0
17756,16,3,17.0
21686,19,3,17.0
1815,19,3,17.0
21611,17,3,20.0
4743,100,3,20.0
17397,16,3,17.0
13278,20,3,18.0
21395,12,3,10.0
9748,16,3,14.0
14611,100,3,20.0
18457,20,3,18.0
17562,16,3,14.0
16535,100,3,10.0
20395,15,3,13.0
25812,20,3,18.0
13139,20,3,18.0
5864,16,3,14.0
13926,15,3,13.0
5718,100,3,20.0
388,20,3,0.0
185,20,3,18.0
16032,3,3,1.0
7721,20,3,18.0
12136,100,3,20.0
14076,20,3,18.0
4798,3,3,2.0
25111,16,3,20.0
13079,16,3,14.0
16133,15,3,13.0
25282,19,3,17.0
11256,3,3,18.0
13145,6,3,5.0
22162,19,3,17.0
5691,19,3,17.0
25823,20,3,10.0
3870,100,3,20.0
26263,19,3,17.0
12417,19,3,17.0
3328,16,3,14.0
28076,20,3,18.0
13065,20,3,18.0
5642,7,3,6.0
239,17,3,15.0
16042,20,3,18.0
29473,16,3,14.0
19347,12,3,10.0
17604,16,3,14.0
14097,16,3,14.0
24733,19,3,17.0
15451,19,3,17.0
29289,20,3,18.0
10163,19,3,17.0
1499,100,3,18.0
24572,20,3,20.0
26340,16,3,14.0
19488,10,3,9.0
22833,13,3,11.0
872,100,3,10.0
28197,16,3,14.0
10013,16,3,14.0
1230,19,3,17.0
11272,17,3,20.0
25274,100,3,20.0
21820,21,3,5.0
26552,18,3,4.0
3740,19,3,17.0
30021,19,3,17.0
6296,100,3,5.0
17583,19,3,17.0
22574,100,3,18.0
29290,10,3,20.0
13991,100,3,20.0
949,8,3,9.0
30398,3,3,2.0
25397,19,3,17.0
7234,3,3,2.0
13571,100,3,6.0
20079,16,3,14.0
21233,16,3,14.0
19722,6,3,5.0
11057,19,3,17.0
2683,7,3,6.0
27584,18,3,16.0
12949,12,3,12.0
4575,3,3,2.0
7412,19,3,17.0
2813,9,3,11.0
13828,16,3,14.0
24624,2,3,1.0
24602,17,3,20.0
21376,16,3,14.0
3912,13,3,5.0
17915,19,3,14.0
347,6,3,5.0
23009,19,3,17.0
25270,16,3,14.0
15930,100,3,20.0
24961,17,3,15.0
14745,3,3,2.0
26017,3,3,13.0
16199,14,3,12.0
30000,19,3,17.0
9894,16,3,14.0
10604,19,3,10.0
8160,20,3,18.0
13996,20,3,18.0
19468,13,3,11.0
22844,3,3,2.0
28223,16,3,14.0
27456,10,3,4.0
30084,19,3,17.0
26326,100,3,10.0
15426,1,3,17.0
2160,2,3,1.0
11581,19,3,17.0
22104,21,3,20.0
24070,19,3,17.0
26117,19,3,20.0
11689,1,3,0.0
17519,19,3,9.0
17955,19,3,14.0
9798,16,3,14.0
6524,6,3,10.0
24371,20,3,18.0
21649,16,3,17.0
12121,3,3,2.0
11434,6,3,5.0
17807,12,3,10.0
4327,4,3,2.0
2745,12,3,10.0
857,19,3,17.0
27233,100,3,17.0
8488,3,3,2.0
1497,19,3,17.0
29059,1,3,0.0
28841,15,3,13.0
14361,20,3,18.0
